,indicator,hockeyStick,quadratic,VaR_0.8,CVaR_0.8,VaR_0.9,CVaR_0.9,VaR_0.95,CVaR_0.95,VaR_0.99,CVaR_0.99,VaR_0.996,CVaR_0.996
514,0.0946,0.25116626780757556,159.59860531816042,6.102089139712504,9.569109694275388,8.903568429182151,11.62281142446393,11.541237221599232,13.087239338930518,13.845383030115507,14.753910304718458,14.916753723188101,15.387200650950108
515,0.0798,0.21320028523316573,158.09436859286208,6.090738607379741,9.11795846779341,8.339124865459723,11.161957714823203,10.930366763634368,12.86764230763887,14.056548742895075,14.92263242940058,15.040145073135626,15.69850507187266
516,0.0924,0.24513007857484354,152.21687388516358,6.0148483858950925,9.483193713050973,8.87480008769603,11.560048768479605,11.047250858547109,13.297337603100274,14.805192021498556,15.780829376425595,15.936615320767121,16.382842282224342
517,0.116,0.3163624041144556,157.14242519916468,6.798443247857783,10.168340953113482,9.7888002350049,12.232151551379385,11.923556331578993,13.670798173358028,14.925324403376806,15.758299170974261,15.820459370162329,16.372682262091512
518,0.0867,0.22842523602184311,156.50166727621612,6.140255729342535,9.373576644429802,8.705895915293326,11.371553092971315,10.969077009633189,13.005506407111415,14.481775812088102,15.310296188927495,15.461455471096318,15.853882435196047
519,0.0915,0.28469674806103923,154.08101234237472,6.010464937065031,9.620591817433372,8.822329674527445,11.952461682301639,11.601797110851244,13.7224308812126,15.482526104182813,16.239719507926605,16.279028810514312,16.81961288227059
520,0.095,0.23301091255545447,159.41627135521907,5.757699631388675,9.316118249346074,8.92920064063587,11.443309604328157,10.865601602299549,13.05269200315139,14.989173863817939,15.991351008226,16.18628007443909,16.652502142145064
521,0.102,0.27066980647121996,157.73382959922006,5.6818976338620715,9.583670737047196,9.216882047973144,11.82359934466517,11.230008658526764,13.45097331118539,14.956562422022138,16.246802205486627,16.580610289616576,16.980268335652717
522,0.0996,0.23285726805720605,157.60305701993656,6.284007134055244,9.514443443718577,9.098151345375136,11.446658043764671,11.040492976261746,12.923116824754032,14.32495242439662,15.137519632510449,15.330622392025713,15.679059081566049
523,0.0861,0.23390114749386512,152.01568613798972,6.162592920882673,9.422311381805772,8.681957167465079,11.425528229559863,10.921532283344405,13.18358118870569,14.634241271387815,15.491194030401452,15.527183240610913,16.176788195977128
